	0	0
	0.013333	-0.22133
	0.026667	-0.44769
	0.04	-0.68144
	0.053333	-0.92148
	0.066667	-1.1644
	0.08	-1.4065
	0.093333	-1.6468
	0.10667	-1.8882
	0.12	-2.1373
	0.13333	-2.4021
	0.14667	-2.6881
	0.16	-2.997
	0.17333	-3.327
	0.18667	-3.6742
	0.2	-4.0333
	0.21333	-4.3987
	0.22667	-4.764
	0.24	-5.1211
	0.25333	-5.4599
	0.26667	-5.7661
	0.28	-6.0209
	0.29333	-6.2072
	0.30667	-6.3308
	0.32	-6.4389
	0.33333	-6.5833
	0.34667	-6.7705
	0.36	-6.9669
	0.37333	-7.1156
	0.38667	-7.1477
	0.4	-7.0749
	0.41333	-7.0708
	0.42667	-7.2148
	0.44	-7.4464
	0.45333	-7.6838
	0.46667	-7.8047
	0.48	-7.5772
	0.49333	-7.2633
	0.50667	-7.3572
	0.52	-7.6557
	0.53333	-8.0208
	0.54667	-8.3721
	0.56	-8.4446
	0.57333	-7.1564
	0.58667	-7.2402
	0.6	-7.6612
	0.61333	-8.1588
	0.62667	-8.7089
	0.64	-9.3803
	0.65333	-11.7309
	0.66667	-13.1159
	0.68	-13.7874
	0.69333	-14.4274
	0.70667	-15.1082
	0.72	-15.9326
	0.73333	-17.247
	0.74667	-18.8172
	0.76	-19.7998
	0.77333	-20.5916
	0.78667	-21.3707
	0.8	-22.237
	0.81333	-23.3255
	0.82667	-24.6288
	0.84	-25.7629
	0.85333	-26.6921
	0.86667	-27.5561
	0.88	-28.4486
	0.89333	-29.446
	0.90667	-30.579
	0.92	-31.7254
	0.93333	-32.7581
	0.94667	-33.701
	0.96	-34.6196
	0.97333	-35.5696
	0.98667	-36.5953
