	0	0
	0.0019531	0
	0.0039063	1.9287e-15
	0.0058594	0
	0.0078125	1.9287e-15
	0.0097656	-9.6433e-16
	0.011719	0
	0.013672	0
	0.015625	0
	0.017578	0
	0.019531	0
	0.021484	0
	0.023438	0
	0.025391	0
	0.027344	-9.6433e-16
	0.029297	-9.6433e-16
	0.03125	-1.9287e-15
	0.033203	-9.6433e-16
	0.035156	-2.893e-15
	0.037109	-5.786e-15
	0.039062	-1.0608e-14
	0.041016	-2.3144e-14
	0.042969	-3.8573e-14
	0.044922	-6.461e-14
	0.046875	-1.1283e-13
	0.048828	-1.8419e-13
	0.050781	-2.9605e-13
	0.052734	-4.6577e-13
	0.054688	-7.2228e-13
	0.056641	-1.1022e-12
	0.058594	-1.6606e-12
	0.060547	-2.4667e-12
	0.0625	-3.6182e-12
	0.064453	-5.2479e-12
	0.066406	-7.5285e-12
	0.068359	-1.0689e-11
	0.070312	-1.5026e-11
	0.072266	-2.0934e-11
	0.074219	-2.8911e-11
	0.076172	-3.9602e-11
	0.078125	-5.382e-11
	0.080078	-7.2606e-11
	0.082031	-9.7258e-11
	0.083984	-1.2941e-10
	0.085938	-1.7108e-10
	0.087891	-2.248e-10
	0.089844	-2.9366e-10
	0.091797	-3.8146e-10
	0.09375	-4.9288e-10
	0.095703	-6.3358e-10
	0.097656	-8.1045e-10
	0.099609	-1.0318e-09
	0.10156	-1.3077e-09
	0.10352	-1.6501e-09
	0.10547	-2.0735e-09
	0.10742	-2.5949e-09
	0.10938	-3.235e-09
	0.11133	-4.0178e-09
	0.11328	-4.972e-09
	0.11523	-6.1315e-09
	0.11719	-7.5358e-09
	0.11914	-9.2318e-09
	0.12109	-1.1274e-08
	0.12305	-1.3726e-08
	0.125	-1.6662e-08
	0.12695	-2.0169e-08
	0.12891	-2.4346e-08
	0.13086	-2.931e-08
	0.13281	-3.5194e-08
	0.13477	-4.2154e-08
	0.13672	-5.0368e-08
	0.13867	-6.0039e-08
	0.14062	-7.1403e-08
	0.14258	-8.4728e-08
	0.14453	-1.0032e-07
	0.14648	-1.1853e-07
	0.14844	-1.3977e-07
	0.15039	-1.6447e-07
	0.15234	-1.9317e-07
	0.1543	-2.2645e-07
	0.15625	-2.6498e-07
	0.1582	-3.095e-07
	0.16016	-3.6087e-07
	0.16211	-4.2005e-07
	0.16406	-4.8812e-07
